id,address,latitude,longitude
239695,119 SCENIC PARK CR NW,51.1160537410644,-114.22042818844
239706,75 SCENIC PARK CR NW,51.1149258994941,-114.220022102551
239853,125 SCANDIA HL NW,51.1153535093089,-114.216312770862
241638,71 ARBOUR STONE CL NW,51.1357322992959,-114.214757127409
241842,37 ARBOUR STONE CR NW,51.1342341185755,-114.218540485455
243019,23 HAWKWOOD DR NW,51.1263666773458,-114.188397137624
243859,62 ARBOUR CREST CL NW,51.1357804053015,-114.202938647981
243910,46 ARBOUR CREST CI NW,51.1353424338634,-114.206389458524
245015,317 33 ARBOUR GROVE CL NW,51.1273801518959,-114.209007159345
245091,256V 33 ARBOUR GROVE CL NW,51.1273801518959,-114.209007159345
245601,248 HAWKVIEW MANOR CI NW,51.127917122483,-114.168453615047
245752,216 HAWKVIEW MANOR PL NW,51.1292265630674,-114.171647231122
245790,8 HAWKFORD CR NW,51.131487791192,-114.169935253577
246375,331 HAWKDALE BA NW,51.1321002223345,-114.186153492921
248005,8V 1000 HAWKSBROW PT NW,51.1289513694226,-114.176370130429
248016,19V 1000 HAWKSBROW PT NW,51.1289513694226,-114.176370130429
248048,1102 HAWKSBROW PT NW,51.1289513694226,-114.176370130429
248702,32 HAWKHILL WY NW,51.1280603704889,-114.163785994612
248873,8 EDGELAND GA NW,51.1319010770838,-114.158727117434
249225,216 HAWKHILL PL NW,51.1304925122038,-114.161741546544
249279,136 EDGERIDGE PL NW,51.1366019266835,-114.1503502592
249435,156 EDGEPARK WY NW,51.1380687798849,-114.15279815368
249454,109 EDGEVIEW RD NW,51.1271209231159,-114.150390534318
249669,305 EDGEVIEW PL NW,51.1310510024258,-114.150168929152
249991,70 EDGERIDGE BA NW,51.1377791748407,-114.144067219743
252275,109 108 EDGERIDGE TC NW,51.13924498088,-114.132584158752
252963,19 BERKLEY GA NW,51.1264573226478,-114.098504670784
253793,113 SANDPIPER WY NW,51.1392173732038,-114.097874216719
254535,47 MACEWAN PARK CI NW,51.1342059889046,-114.115458249225
254746,84 MACEWAN PARK HT NW,51.1365411892951,-114.114965397783
255105,42 BERKLEY WY NW,51.1293274699919,-114.082585524561
255364,39 BERWICK PL NW,51.1291892932962,-114.087294446624
255600,36 BERMUDA RD NW,51.1295984102291,-114.078785641575
255606,60 BERMUDA RD NW,51.1303177506273,-114.07838560898
256274,80 BERWICK CR NW,51.1318447673725,-114.091771835722
256307,250 BERWICK DR NW,51.1304663510465,-114.094382586808
256327,120 BEARBERRY CR NW,51.131706093525,-114.093099254901
256604,228 BERMUDA DR NW,51.1326982632795,-114.078969786122
256894,54 BERMONDSEY RD NW,51.127395097868,-114.088988775415
257291,59 SANDERLING RI NW,51.1379858266843,-114.089132895936
257459,1040 SANTANA RD NW,51.1369872095519,-114.086315741059
257788,33 380 BERMUDA DR NW,51.1328577196612,-114.086460909191
258357,292 BEDDINGTON CI NE,51.1308473382465,-114.070467241696
258825,23 BEDWOOD RI NE,51.1262151434642,-114.059125056728
259108,909 15 ST SW,51.0461933396303,-114.096996475038
259118,18V 3912 STANLEY RD SW,51.0191053620488,-114.063510638472
259977,152V 838 19 AV SW,51.0362944786182,-114.080979538069
260142,1632 14 AV NW,51.0656737043057,-114.102953794787
260870,88 SADDLEMONT BV NE,51.127787257953,-113.941930663882
261433,1078 BRIDLEMEADOWS MR SW,50.8955510310652,-114.114118015772
263838,205V 345 ROCKY VISTA PA NW,51.139164063027,-114.238389245297
264184,539 51 AV SW,51.0075683900571,-114.076124448864
264228,84 PANAMOUNT GR NW,51.1614200544454,-114.076721319461
264884,55 DISCOVERY VALLEY CV SW,51.0097073735319,-114.20302402749
265100,6 ROCKYLEDGE RI NW,51.1451765047466,-114.252957571036
266277,7 TUSCANY GLEN PL NW,51.1168215338842,-114.250366580683
267084,735 TARADALE DR NE,51.1171234877231,-113.926740557828
268267,96V 1121 6 AV SW,51.0479584018776,-114.087211460214
268867,32 PRESTWICK ESTATE LI SE,50.9215249950503,-113.96956546926
269405,335 VALLEY CREST CO NW,51.0951330672374,-114.264631931565
269559,1148 5200 44 AV NE,51.0922027276381,-113.960080516616
270086,130V 838 19 AV SW,51.0362944786182,-114.080979538069
270253,42 TARALEA GR NE,51.1168702654768,-113.942141809145
270786,1320 LAKE FRASER GR SE,50.9453233560621,-114.067619035678
272043,131 CHAPMAN CI SE,50.879602033939,-114.028113816603
273271,70 EVANSMEADE CI NW,51.1620737460768,-114.114353026281
274989,2080 BRIDLEMEADOWS MR SW,50.8958417261519,-114.11461404887
275019,2041 BRIDLEMEADOWS MR SW,50.8961866185797,-114.115932018654
275735,29 COULEE PA SW,51.0673244607917,-114.19201496029
276081,12 ASPEN RIDGE WY SW,51.047734890646,-114.194480733025
276219,334 35 RICHARD CO SW,51.0074562579277,-114.133551088729
276241,437V 35 RICHARD CO SW,51.0074562579277,-114.133551088729
276667,7 2121 98 AV SW,50.964617377505,-114.110427419876
277537,117 TUSCANY RAVINE VW NW,51.1111486197172,-114.240926821044
278167,54 EVANSBROOKE MR NW,51.1662691297564,-114.122880864526
278780,79V 550 PROMINENCE RI SW,51.0590107585096,-114.176946345348
278969,274 BRIDLERIDGE WY SW,50.899952165961,-114.108677760021
279018,68 EVERSYDE MR SW,50.9122527819238,-114.108718890004
280448,125 COPPERFIELD GV SE,50.9080676798843,-113.939405349322
280551,26 DISCOVERY RIDGE LN SW,51.0139702985073,-114.214232232988
281415,203 315 24 AV SW,51.031212472127,-114.069738554606
281471,178V 315 24 AV SW,51.031212472127,-114.069738554606
281545,48V 317 19 AV SW,51.0359583727658,-114.069761279714
281810,112 PRESTWICK PT SE,50.9252625311095,-113.973113746096
282075,322V 2280 68 ST NE,51.071981858931,-113.933860884911
282216,262V 2280 68 ST NE,51.071981858931,-113.933860884911
282340,2186V 70 PANAMOUNT DR NW,51.1585380222598,-114.072775100693
282569,1704 111 TARAWOOD LN NE,51.121578327374,-113.943673258442
283251,320 2233 34 AV SW,51.0226284848842,-114.113161368564
283787,305 3501 15 ST SW,51.0229741265282,-114.098010779554
284930,74 ROCKBOROUGH PA NW,51.1506916745839,-114.236175104866
285257,3 ROCKMONT CO NW,51.151297852173,-114.249465413933
285357,407 5000 SOMERVALE CO SW,50.8943917925598,-114.069034138324
286188,69 MCKENZIE TOWNE GA SE,50.9142729946807,-113.959676572208
286548,79 CRANLEIGH CL SE,50.8927430697522,-113.986495241996
286633,36 TUSCANY CO NW,51.1256573574461,-114.249201804085
287283,112 SADDLECREST BV NE,51.1354024954842,-113.942201476046
287787,66 EVERCREEK BLUFFS VW SW,50.923778656763,-114.122128517363
288611,151 EVERSYDE WY SW,50.9133682819642,-114.108935727017
289999,354V 2000 LAKE FRASER GR SE,50.9460945058617,-114.06780753171
290571,211V 274 SHAWVILLE WY SE,50.9008643145791,-114.06866088365
291350,93 COVENTRY HILLS DR NE,51.1639302120744,-114.063770718201
292721,439 PRESTWICK CI SE,50.9268510171356,-113.962580926602
292812,203 2221 14 ST SW,51.0353237776019,-114.095133318413
294162,71 CHAPARRAL GV SE,50.8842048950039,-114.042509202502
294358,259 MCKENZIE TOWNE DR SE,50.9062050969007,-113.96503859932
294488,612 55 AV SW,51.0045053738511,-114.07728876611
295473,106 ROYAL BIRCH VI NW,51.1489852407756,-114.216481903538
296379,16 TUSCANY VISTA CR NW,51.1197110996161,-114.253719421061
296429,133 TUSCANY VISTA CR NW,51.1192002972898,-114.255724486084
297505,7107 14 HEMLOCK CR SW,51.0470577168959,-114.130196159977
297747,2307 2518 FISH CREEK BV SW,50.9219044394237,-114.118456814413
297968,106V 1828 14 ST SW,51.0369092579588,-114.094231834088
298908,21 SPRING VALLEY VW SW,51.0279822797099,-114.200474077419
299711,37 TUSCANY SPRINGS TC NW,51.1325515697543,-114.248906532742
299952,164 COUGARSTONE CO SW,51.0699584869206,-114.221588913965
300013,55 PRESTWICK ST SE,50.9251060711116,-113.967237600493
300803,111 CRANLEIGH MR SE,50.8918156351583,-113.995139570321
300959,126 EVERHOLLOW HT SW,50.9209043908479,-114.122508611888
301036,2204 928 ARBOUR LAKE RD NW,51.1326709094358,-114.215566079295
302021,157 MCKENZIE TOWNE DR SE,50.9066078954088,-113.969453461225
302028,171 MCKENZIE TOWNE DR SE,50.9066078954088,-113.969453461225
302379,109 EVERWOODS CL SW,50.9193892587743,-114.127687614817
302524,32 CRANBERRY WY SE,50.8892846309152,-113.974243356649
304268,84V 1000 APPLEVILLAGE CO SE,51.0392094213747,-113.9345624725
305540,805 1225 15 AV SW,51.0390735103243,-114.090395104086
305556,6309 70 PANAMOUNT DR NW,51.1580844759899,-114.070857129867
305799,202 CHAPALINA CO SE,50.8813602088602,-114.042246728328
307423,12 EVANSCREEK CO NW,51.1671923769812,-114.120777588975
308228,133S 532 5 AV NE,51.0575259682354,-114.049956096877
308957,808 RIDEAU RD SW,51.0265653502158,-114.076763276827
309385,15 TOSCANA GD NW,51.1210675098196,-114.255021038679
310443,404 1724 26 AV SW,51.0307301392079,-114.100187292769
311512,204 450 ROCKY VISTA GD NW,51.1393889098953,-114.241638688047
312211,1412 11 AV SE,51.0385826635936,-114.032156629547
312317,11 PANTEGO RI NW,51.1616658004018,-114.102887254038
312572,3218 16320 24 ST SW,50.9057329864874,-114.115599444601
312652,303 FORGE RD SE,50.9932144672351,-114.058182641294
313970,85V 48 INVERNESS GA SE,50.9141397584476,-113.964378836564
314561,161 PANATELLA PA NW,51.1666020895102,-114.06992037946
315642,299V 10 DISCOVERY RIDGE CL SW,51.0128402382281,-114.214119532073
316869,129 ST MORITZ PL SW,51.0366977969391,-114.214878363961
316959,92 CHAPALINA RI SE,50.8794879374047,-114.040493949742
317021,1105 TARADALE DR NE,51.1228583174694,-113.930561160723
317095,206 3 EVERRIDGE SQ SW,50.9082835933948,-114.115355057935
317677,435 ST MORITZ DR SW,51.0331529856818,-114.218310048553
317845,10 153 ROCKYLEDGE VW NW,51.1421603109908,-114.250109116139
318328,223V 15 EVERSTONE DR SW,50.9074208101665,-114.106891306761
318600,46 PANAMOUNT VI NW,51.1617037613157,-114.088306879374
318811,3103 111 TARAWOOD LN NE,51.1237035520987,-113.943843482959
320066,59 PANATELLA MR NW,51.164860948581,-114.084993572985
321288,110 EVERWOODS GR SW,50.9178417044533,-114.127935536456
321481,807 18 AV NW,51.0684992119599,-114.07943839125
322294,187V 10 PRESTWICK BA SE,50.9272726771349,-113.959391040615
322762,215 SADDLEBROOK WY NE,51.1327440809249,-113.933588541688
322798,15 SADDLEBROOK ME NE,51.1326952783184,-113.930982141425
323316,367V 5605 HENWOOD ST SW,51.0029813884129,-114.129521405219
324696,2102 1410 1 ST SE,51.0391322320998,-114.060414900908
324741,229V 1410 1 ST SE,51.0391322320998,-114.060414900908
326734,424 SILVERADO RANGE HT SW,50.8857180187968,-114.072813393433
326975,307 188 15 AV SW,51.038923942615,-114.065519437418
327639,1 AUBURN SOUND GR SE,50.8872065775678,-113.965411525978
327833,670V 20 DISCOVERY RIDGE CL SW,51.0120633983531,-114.212059076585
328103,430 20 DISCOVERY RIDGE CL SW,51.0120633983531,-114.212059076585
328419,205 TUSCANY RESERVE RI NW,51.1331335724998,-114.25639439471
328591,60 BRIDLE ESTATES MR SW,50.898525585241,-114.119056516101
328684,72 ASPEN HILLS CL SW,51.0409504099641,-114.220241205574
328906,1117 2395 EVERSYDE AV SW,50.9074921752311,-114.115864588597
329103,2032 35 ST SW,51.0351013692761,-114.137919024515
329166,29 COPPERSTONE PL SE,50.9162741799656,-113.933572682466
329627,1605 55 SPRUCE PL SW,51.0430785228026,-114.136732143126
330206,122 EVERGLEN CR SW,50.9144629607477,-114.127701155896
330479,1601 1110 11 ST SW,51.0424013741998,-114.088324524354
331097,102 11 EVERRIDGE SQ SW,50.9083245361495,-114.11663703179
331567,143V 111 9 ST NE,51.0526513822335,-114.041034485935
331898,389V COUNTRY VILLAGE LN NE,51.160053838478,-114.056378577774
333648,45 EVEROAK CL SW,50.9149244584175,-114.11196349007
334561,536V 5 COUNTRY VILLAGE PA NE,51.1601520807229,-114.056742963562
334574,2432 25 ST SW,51.0320089093914,-114.120395207731
335065,41 ROYAL OAK MR NW,51.152129643865,-114.218467500541
335484,1909 48 AV SW,51.0103574025582,-114.103972728979
336599,244 SILVERADO RANGE VW SW,50.8828015592882,-114.07610291915
338020,37 AUBURN BAY GD SE,50.8903163468176,-113.968780246725
338027,65 AUBURN BAY GD SE,50.8901590996578,-113.969499285807
338245,191 NEW BRIGHTON DR SE,50.9237835745716,-113.955028453779
338803,2204 43 COUNTRY VILLAGE LN NE,51.1596865291878,-114.056347957493
339682,36 COPPERSTONE TC SE,50.9189990541812,-113.931591421032
340213,404 620 15 AV SW,51.0391965461378,-114.075696700242
340482,510 2200 WOODVIEW DR SW,50.9423893467815,-114.110068679307
341213,161 EVEROAK GD SW,50.9127619088055,-114.1152079644
342854,186 TARALAKE WY NE,51.1191888327362,-113.929688301464
344035,135 AUTUMN CL SE,50.8987159878108,-113.962431083774
344197,237 PANAMOUNT RD NW,51.156180431261,-114.092760564742
344855,218 PRESTWICK TC SE,50.9276615498364,-113.973464574322
345129,2 SILVERADO SADDLE CR SW,50.8816968696798,-114.078618192774
345142,54 SILVERADO SADDLE CR SW,50.8826157552814,-114.079319711204
346093,447 SILVERADO PLAINS CI SW,50.8784130761076,-114.080770621941
347157,54 EVERHOLLOW MR SW,50.9169295924439,-114.119401002533
349335,47 PANTEGO AV NW,51.1628446229416,-114.09869789102
349993,402 414 MEREDITH RD NE,51.0521928370467,-114.053576575015
350368,21 CRANRIDGE TC SE,50.8815351477298,-113.982221919293
350507,4328 16A ST SW,51.0151234780252,-114.101534023474
351174,148 300 EVANSCREEK CO NW,51.1663603684433,-114.120099957641
351540,314V 26 VAL GARDENA VW SW,51.0327057833691,-114.212374501174
352454,16 COPPERPOND RD SE,50.9196293545851,-113.929466692397
353180,4202 60 PANATELLA ST NW,51.1657453374004,-114.090672760298
353508,1901 155 SILVERADO SKIES LI SW,50.8868744502083,-114.078468299742
353925,583 TARALAKE WY NE,51.123334026777,-113.925883073587
354488,134 EVANSDALE LI NW,51.1719234656956,-114.106163414631
355000,217 92 SADDLETREE CO NE,51.1292083902174,-113.954062868353
356072,24 AUBURN GLEN LN SE,50.8972112842775,-113.95638119099
356752,1102 281 COUGAR RIDGE DR SW,51.0702666531044,-114.209516798158
357480,1206 530 12 AV SW,51.0419746899226,-114.073181849542
357896,211V 16969 24 ST SW,50.8996554992763,-114.119212629308
358598,1311 168 ST MORITZ DR SW,51.0370447302159,-114.215778752494
359003,2007 8710 HORTON RD SW,50.9758704845155,-114.073616087404
360126,381V 2 HEMLOCK CR SW,51.0480192673143,-114.13352908537
361267,1119 60 PANATELLA ST NW,51.1645161156261,-114.089186382679
361448,19 SPRINGBLUFF PT SW,51.0224549784562,-114.193818165782
362534,204 QUEENSLAND DR SE,50.9339790323895,-114.027608389973
362791,301R WENTWORTH HL SW,51.0635271326561,-114.220117918237
362837,35 WEST COACH GR SW,51.0636315795005,-114.219665929148
363249,29 ROYAL VISTA DR NW,51.1495435515989,-114.202336166564
363750,316V 162 COUNTRY VILLAGE CI NE,51.1578081532883,-114.055238107342
364114,2607 210 15 AV SE,51.0388302121394,-114.060303689532
364275,1302 210 15 AV SE,51.0388302121394,-114.060303689532
364319,1706 210 15 AV SE,51.0388302121394,-114.060303689532
365078,150 COPPERSTONE CL SE,50.9147903214961,-113.924982928387
366766,1214 815 4 AV SW,51.0495255658534,-114.079334723031
368839,139 11 MILLRISE DR SW,50.9161834655656,-114.072162077542
369360,623 COPPERPOND CI SE,50.9213562040148,-113.928854721728
370313,71 SAGE HILL WY NW,51.1781406049445,-114.143771545484
370565,163 SAGE HILL GR NW,51.1775928675006,-114.141691402543
370607,75 SAGE HILL GR NW,51.1762251049279,-114.143019628797
370762,239 SAGE VALLEY GR NW,51.1792400158942,-114.151309050575
370921,4 KINLEA LI NW,51.1652068875409,-114.136480675616
370990,4448 FRONT ST SE,50.8822576056323,-113.952633630337
372636,23 MAHOGANY PT SE,50.8999488842759,-113.939376725213
372778,335 35 ASPENMONT HT SW,51.0387853568287,-114.213485203534
373887,187 SKYVIEW SHORES CR NE,51.1588525936611,-113.966763303416
374219,236 2727 28 AV SE,51.0282917843335,-113.994163256701
375356,68V 2330 FISH CREEK BV SW,50.9224552981185,-114.114791265043
375521,208 250 NEW BRIGHTON VI SE,50.9145759918574,-113.943645918675
376626,245V 35 INGLEWOOD PA SE,51.0384058377852,-114.01676101605
377793,203 817 15 AV SW,51.0387860516656,-114.080193059286
378543,294V 315 3 ST SE,51.0496363986335,-114.055982318232
379051,56V 214 12 AV SE,51.0418751923325,-114.059212401598
379740,753S 214 12 AV SE,51.0418751923325,-114.059212401598
380713,29 ASPENSHIRE CR SW,51.049649659905,-114.213372746724
381020,2107 99 SPRUCE PL SW,51.0427079496864,-114.136006695282
381090,989V 99 SPRUCE PL SW,51.0427079496864,-114.136006695282
381240,18 SPRING WILLOW ME SW,51.0331506621136,-114.203168636839
381266,33 ASPEN HILLS DR SW,51.0409634162779,-114.219202664492
381477,668 PANORA WY NW,51.1692954791904,-114.098458571382
382767,429V 16969 24 ST SW,50.900412727063,-114.1194063097
383074,3600 4 ST SE,51.0218982514496,-114.048669863463
383188,1006 325 3 ST SE,51.0494307382726,-114.055896205552
383639,1610 125 PANATELLA WY NW,51.1677788415106,-114.068440281771
386073,241 SAGE MEADOWS CI NW,51.1720742911159,-114.130145633785
386092,36 SAGE MEADOWS CI NW,51.1736533620266,-114.131988605114
386480,140 EVANSDALE CM NW,51.175486470876,-114.104926728455
386564,157 PANATELLA PR NW,51.1709719689994,-114.07696815063
386709,132 VICTORIA CROSS BV SW,51.018926069244,-114.130333927981
387824,167 CRANFORD CR SE,50.8763667271731,-113.96640987292
388375,89 CHAPARRAL VALLEY GR SE,50.885629324744,-114.013444922707
389332,232 CRANARCH LD SE,50.8738515668165,-113.97204523904
390187,305 22 PANATELLA RD NW,51.1659898156904,-114.088196054514
390362,216 70 ROYAL OAK PZ NW,51.1501635279954,-114.216377011712
390512,929S 70 ROYAL OAK PZ NW,51.1501635279954,-114.216377011712
390530,947S 70 ROYAL OAK PZ NW,51.1501635279954,-114.216377011712
390771,376 TREMBLANT WY SW,51.0358997215019,-114.222329862352
391340,39 ASCOT CR SW,51.0504562651429,-114.220289210075
391524,42 SKYVIEW RANCH ST NE,51.1591325599845,-113.955052322307
391611,109 SKYVIEW SHORES MR NE,51.1562286441459,-113.963463632188
391866,99 PANTON LD NW,51.1718003540974,-114.079927253217
391879,43 PANTON LD NW,51.1716686374291,-114.081632377896
392391,34 ASPEN HILLS GR SW,51.0392451488753,-114.217965624154
392721,49 SKYVIEW POINT CM NE,51.1586763885251,-113.953070466074
393071,1026 222 RIVERFRONT AV SW,51.0529210465587,-114.067139119327
393197,252 222 RIVERFRONT AV SW,51.0529210465587,-114.067139119327
393988,516 EVANSTON DR NW,51.1738921004405,-114.121041101054
395151,149 TARALAKE CM NE,51.1223097277293,-113.923678552466
395425,36 ASPEN SUMMIT VW SW,51.0460210582654,-114.204688368349
395852,246 COVECREEK CI NE,51.1727282736236,-114.048368617668
396176,21 CRANBROOK HT SE,50.8706227913479,-113.983975321494
396475,1015 EVANSTON DR NW,51.179985864714,-114.112225916232
397243,61 SHERWOOD RD NW,51.1622469552575,-114.147107456919
397274,11950 SHAGANAPPI TR NW,51.1618451870198,-114.148268517524
397333,115 KINCORA CR NW,51.1643780035738,-114.14434145147
397388,37 KINCORA ST NW,51.1647447033519,-114.144163255317
397494,3117 10 COUNTRY VILLAGE PA NE,51.1603335309538,-114.057835379559
398110,72 EVANSRIDGE PL NW,51.1779629175739,-114.123796355302
398242,128V 1540 SHERWOOD BV NW,51.1619408691258,-114.158394611318
399047,125 WALDEN ME SE,50.8737101191336,-114.040113844455
399270,301 SADDLELAKE DR NE,51.1287764493431,-113.934673066412
399325,244 21 AV NE,51.0717936812431,-114.057487707521
399380,348 SKYVIEW SHORES MR NE,51.1560964582788,-113.969079646945
400113,2128 27 AV SW,51.0297654913661,-114.111045327852
400676,2920 4 AV NW,51.0562584751194,-114.128914442956
400943,613 64 AV NE,51.1082562964384,-114.049054335713
401400,349 MAHOGANY BV SE,50.9032366409923,-113.920749404879
402562,247 AUBURN SHORES LD SE,50.88968757887,-113.956144621076
403140,5186 80 AV SE,50.9805580401713,-113.961685486341
403599,39 AUBURN CREST MR SE,50.8894517545181,-113.945094793996
404499,616 EVANSBOROUGH WY NW,51.1808758647659,-114.120804503888
405006,206 7210 80 AV NE,51.1255597061522,-113.930830561666
405154,1006 AUBURN BAY SQ SE,50.8840585711894,-113.955078681122
405533,26 AUBURN SPRINGS PA SE,50.890798733095,-113.949938808055
405606,15 CORTINA VI SW,51.0347565922251,-114.220754066406
405679,409 102 CRANBERRY PA SE,50.8820030231989,-113.978198234138
406834,103 355 TARALAKE WY NE,51.1183558932042,-113.924461380313
407755,33 NOLANSHIRE GR NW,51.1726153273769,-114.165060396686
407963,156 ASPEN SUMMIT DR SW,51.0430153237767,-114.204632468233
408084,32 WALDEN BA SE,50.8714039347251,-114.035040097384
408772,317 7110 80 AV NE,51.1259082851877,-113.934120836606
408966,3823 PARKHILL ST SW,51.0209492244038,-114.064723453598
409011,134 721 4 ST NE,51.0574161110868,-114.053700998173
409153,156V 707 4 ST NE,51.0574161110868,-114.053700998173
409368,51 LEGACY CR SE,50.8620279987704,-114.016174969708
409477,127 LEGACY CI SE,50.8567059037016,-114.017330920696
410669,4106 155 SKYVIEW RANCH WY NE,51.1649214594508,-113.964470164287
410755,591V 155 SKYVIEW RANCH WY NE,51.1649214594508,-113.964470164287
411632,91 PANTON VW NW,51.1722081324758,-114.085265180592
413340,121 AUBURN SOUND CL SE,50.8948206527627,-113.962635406654
413931,1902 225 11 AV SE,51.0419852345911,-114.059379865477
416153,204V 1500 7 ST SW,51.0387503114144,-114.078928274027
416321,372S 1500 7 ST SW,51.0387503114144,-114.078928274027
418235,1610 3830 BRENTWOOD RD NW,51.086728808266,-114.129540364346
418511,1909 3820 BRENTWOOD RD NW,51.0864470184549,-114.129035543845
418537,18V 3830 BRENTWOOD RD NW,51.0868860008129,-114.128835015606
418860,341V 3830 BRENTWOOD RD NW,51.0868860008129,-114.128835015606
419034,147V 235 9A ST NW,51.0537191375587,-114.084884240084
419693,727 26 AV NW,51.0757946824144,-114.07903493285
420051,70 LEGACY CL SE,50.8586329976463,-114.022586338216
420145,110 REDSTONE VW NE,51.1664956254372,-113.964340917732
420460,4 MASTERS LD SE,50.8981524698135,-113.923569907003
420462,12 MASTERS LD SE,50.8981465047829,-113.923942259428
420547,53 MASTERS LD SE,50.8974008853007,-113.924215303734
421307,38 MASTERS ME SE,50.8976487592265,-113.922154191502
422323,204 2300 EVANSTON SQ NW,51.173039879829,-114.11667219931
423319,52 EVANSGLEN DR NW,51.1759869758886,-114.098672598498
425544,157V 5 SADDLESTONE WY NE,51.1255880077896,-113.928893310006
426316,209 15 SADDLESTONE WY NE,51.12541887346,-113.928209453151
426585,176 WALDEN PR SE,50.8672421826968,-114.035783311132
428666,24 WALDEN PL SE,50.8701096102861,-114.033660240647
428923,11 NOLANLAKE PT NW,51.1811655066678,-114.169281068555
429033,920 NOLAN HILL BV NW,51.1818152733572,-114.169870397299
429911,524 63 INGLEWOOD PA SE,51.0383758044038,-114.015639457971
429984,593V 63 INGLEWOOD PA SE,51.0383758044038,-114.015639457971
430119,1117 MACLEOD TR SE,51.0415950702555,-114.058967591234
430142,70 SKYVIEW RANCH CR NE,51.1600239897285,-113.959082219266
431312,152 ROCK LAKE VW NW,51.1482996139995,-114.237857742337
431581,653V 755 COPPERPOND BV SE,50.9203301739554,-113.919065032449
431603,675V 755 COPPERPOND BV SE,50.9203301739554,-113.919065032449
431646,5542 STRATHCONA HL SW,51.0510648509307,-114.166082521119
431822,78V 2715 12 AV SE,51.0417595682655,-113.997252825992
432127,20 SADDLELAKE TC NE,51.13157256138,-113.92570398434
434846,475V 240 SKYVIEW RANCH RD NE,51.1642207436443,-113.956504694415
435022,31 LEGACY REACH MR SE,50.8616614652048,-114.008213682945
436273,35V 11 BURMA STAR RD SW,51.0163236881104,-114.132360381315
436423,206 11 BURMA STAR RD SW,51.0163236881104,-114.132360381315
438039,304 8 SAGE HILL TC NW,51.1702156428619,-114.135083354044
438695,507V 1317 27 ST SE,51.0407416272148,-113.997304050239
438833,59 CITYSCAPE GA NE,51.1531368409332,-113.958736414077
440006,2203 402 KINCORA GLEN RD NW,51.1655414687046,-114.145791196043
440293,81 LEGACY MT SE,50.8545335901809,-114.020891824633
441272,1312 99 COPPERSTONE PA SE,50.9146740573725,-113.918668568435
441507,125V 26 BRENTWOOD CM NW,51.0872775303895,-114.128355855703
442675,496V 45 ASPENMONT HT SW,51.0398373926449,-114.214190522264
443158,221V 303 13 AV SW,51.0402948087175,-114.068795563885
443693,215 SAVANNA PR NE,51.1335383145295,-113.953412930578
443730,25 SAVANNA CM NE,51.1334492339593,-113.956129376219
443762,731 WALDEN DR SE,50.8684191795662,-114.034706364756
444108,110 1720 10 ST SW,51.0368434946232,-114.086659653528
444361,105 NEW BRIGHTON WK SE,50.9208861952967,-113.935466558256
445545,90 CITYSCAPE TC NE,51.1517525353888,-113.963789208679
446666,208V 81 LEGACY BV SE,50.8628045318253,-114.022525046907
447399,552 REDSTONE DR NE,51.1686536880394,-113.951981036572
447491,91 REDSTONE BV NE,51.167094883912,-113.951490340773
447824,2556 9 AV SE,51.0449098247117,-113.998533553454
449315,29V 2717 17 ST SW,51.0297731585544,-114.102478923285
449416,151 SAVANNA GV NE,51.1333013798785,-113.959465446717
449470,60 SAVANNA GV NE,51.1336196924434,-113.960651178486
450063,235 REDSTONE HT NE,51.1714952055989,-113.967315678427
450472,100 MASTERS LI SE,50.8977416204184,-113.90891655451
450556,143 MASTERS SQ SE,50.8944902468913,-113.912562612171
450602,135 MASTERS HT SE,50.8990210877467,-113.907001243353
451775,156V 130 AUBURN MEADOWS VW SE,50.8948382790974,-113.946493537998
451934,383V 16 SAGE HILL TC NW,51.1711486726623,-114.13682951104
452463,20 CITYSIDE PA NE,51.146760256871,-113.961074194456
452870,163 RED SKY GR NE,51.1717901000365,-113.956843895898
452966,101 2815 17 ST SW,51.0292505363026,-114.102424927723
453184,402 8531 8A AV SW,51.0610888724872,-114.208762744556
453556,49 CORNERSTONE HE NE,51.1624467744036,-113.944760207036
454341,514 301 10 ST NW,51.054235421605,-114.086320342285
455020,7044 34 AV NW,51.0840270831705,-114.189132159205
455725,38 LEGACY GLEN CM SE,50.8585907716433,-114.004586307893
455960,60 SKYVIEW RANCH RD NE,51.1644189937313,-113.960474393345
456708,307 1501 6 ST SW,51.0387024809108,-114.077244471984
456830,136S 1501 6 ST SW,51.0387024809108,-114.077244471984
457671,358 CARRINGVUE MR NW,51.1816437775583,-114.08037502514
458123,195 LIVINGSTON AV NE,51.1864217808289,-114.066728712574
459687,70S 3320 3 AV NW,51.0571876857723,-114.13457741483
459934,505 450 8 AV SE,51.0456067296634,-114.0535422217
460356,261V 930 6 AV SW,51.0482620619055,-114.082425814654
460366,271V 930 6 AV SW,51.0482620619055,-114.082425814654
460381,1105 930 6 AV SW,51.0482620619055,-114.082425814654
460562,3006 930 6 AV SW,51.0482620619055,-114.082425814654
462142,442S 1010 6 ST SW,51.0434174438924,-114.076081161728
462693,4215 181 SKYVIEW RANCH MR NE,51.1645857920926,-113.94928123285
463636,105 SILVERADO SKIES CM SW,50.887137402406,-114.080551362981
463919,471V 215 LEGACY BV SE,50.8600587246507,-114.022470505058
464101,1209 1234 5 AV NW,51.0573479065705,-114.091000086659
466105,14902 1 ST NE,51.1893091718541,-114.068755821379
